ECG_Max,ECG_SD,ECG_Mean,ECG_Q1,ECG_Q2,ECG_Q3,ECG_AVHR,ECG_IBI,ECG_RMSSD,ECG_pNN20,ECG_pNN50,EDA_SC,EDA_SCL,EDA_SCR,EDA_Max,EDA_SD,EDA_Mean,EDA_Q1,EDA_Q2,EDA_Q3,time_mean,time_max,time_min,time_std,time_skew,time_kurtosis,delta_amp,theta_amp,alpha_amp,beta_amp,delta_psd,theta_psd,alpha_psd,beta_psd,trust level
0.927198296,0.154925934,0.011656074,-0.075306392,-0.030044391,0.081355251,95.23809524,630,20.04459314,0.285714286,0,24.86355843,24.99961853,0,24.99961853,0.365075079,24.86355843,24.99961853,24.99961853,24.99961853,93542.31833,94012.15825,92934.89825,270.6554994,-0.504931266,2.342411112,39.7615345,9.587422276,5.961855606,3.795461904,496.2442233,23.92330804,7.401702696,0.895905571,2
0.845681322,0.148937771,0.001686996,-0.075910604,-0.039828584,0.054554289,96,625,20.04459314,0.285714286,0,24.68459389,24.99961853,0,24.99961853,0.611784872,24.68459389,24.93080139,24.99961853,24.99961853,93599.25146,94012.15825,92960.297,243.3091577,-0.722563504,2.751197716,37.80013629,9.758551046,6.089136195,3.773982611,446.4208268,24.73132736,7.710641731,0.886711325,2
0.845681322,0.146852053,0.00102451,-0.072620006,-0.037524043,0.048065186,96.77419355,620,19.17960226,0.285714286,0,24.47770081,24.99961853,0,24.99961853,0.793719215,24.47770081,23.82808685,24.99961853,24.99961853,93644.07762,94012.15825,93067.835,201.5289568,-0.967564058,3.733013546,35.53931882,9.532332645,6.247006674,3.813260608,393.9905141,23.53717992,8.094505073,0.906287368,2
0.845681322,0.147089984,-0.005342322,-0.077929885,-0.040888763,0.039518617,96.72219237,620.3333333,18.02775638,0.214285714,0,24.23161148,24.99961853,0,24.99961853,0.95901125,24.23161148,23.18725586,24.99961853,24.99961853,93661.03954,94012.15825,93067.88375,200.0466955,-1.145781859,4.026994958,35.89136085,9.375387224,6.435743251,3.766667978,400.794243,22.68535508,8.510159364,0.879238417,2
0.845681322,0.148889091,0.002419189,-0.077417765,-0.034509721,0.063060427,96.35974304,622.6666667,17.21710113,0.142857143,0,23.96236996,24.30557251,0.327901726,24.99961853,1.076370587,23.96236996,22.96276093,24.30557251,24.99961853,93640.85399,94012.15825,93039.74475,221.1849117,-0.978959431,3.214160783,31.41798422,7.414182421,6.336814044,4.020146666,312.434693,13.99169389,8.272571437,0.990111266,2
0.845681322,0.147326858,0.009218713,-0.071425059,-0.026333765,0.064064453,97.90922998,612.8125,49.17655268,0.2,0.066666667,23.7014558,23.43696594,0.64526619,24.99961853,1.11131839,23.7014558,22.60990143,23.43696594,24.99961853,93613.25051,94012.15825,93041.896,237.1045454,-0.724192794,2.514617566,34.14488077,7.089589232,6.489777313,3.980936,368.2636239,12.78211896,8.643558327,0.97130792,2
0.83670574,0.14670694,0.00251107,-0.075620852,-0.034927503,0.061115269,97.70992366,614.0625,66.55824517,0.2,0.066666667,23.51922619,23.19213867,0.597125053,24.99961853,1.030552289,23.51922619,22.60990143,23.19213867,24.92927551,93657.80629,94051.43075,93070.112,221.09798,-0.844037772,2.988777071,30.94672407,7.077277381,6.467714871,3.783792929,297.5958347,12.66115816,8.471657772,0.854681754,2
0.83670574,0.148545803,-0.007351963,-0.083235272,-0.041841127,0.052047595,100.7345226,595.625,112.7238514,0.266666667,0.2,23.25107822,23.02467346,0.490954323,24.99961853,0.962485584,23.25107822,22.42519379,23.02467346,23.82633209,93693.88671,94054.56063,93126.53475,200.1996228,-0.99521785,3.718260983,30.19942584,6.857946549,6.087361244,3.717037499,283.2384675,11.90018122,7.460967534,0.816958461,2
0.931151505,0.161301273,0.001782852,-0.086698822,-0.023791133,0.061454436,101.1591149,593.125,6.055300708,0,0,22.14481182,22.0665741,1.112588539,24.99961853,2.409363664,22.14481182,20.19453049,22.0665741,24.99961853,94710.24481,95139.872,93980.84863,268.5226705,-0.960619328,3.257189455,39.40122853,9.812835944,5.771564035,3.773837174,462.7008977,24.67401719,6.713496491,0.860311098,2
0.931151505,0.161238283,0.001435401,-0.08545446,-0.028903351,0.062359631,101.1591149,593.125,6.055300708,0,0,22.78222755,22.89459229,0.955688744,24.99961853,2.230479674,22.78222755,20.38085938,22.89459229,24.99961853,94788.48122,95213.84163,94212.3645,210.2285942,-0.808713418,3.327714514,37.91020964,10.10411504,5.566563596,3.565715911,440.4419287,26.27661564,6.2693668,0.768424638,2
0.931151505,0.159063591,0.001715311,-0.086105841,-0.029810792,0.062705537,101.1058452,593.4375,5.627314339,0,0,23.37711975,24.99961853,0,24.99961853,1.922165021,23.37711975,21.74957275,24.99961853,24.99961853,94816.52336,95211.95888,94271.14563,207.0832122,-0.740015147,3.066391512,34.55467694,10.1405895,5.437557279,3.703460889,363.0747524,26.65393659,5.968863041,0.832740138,2
0.931151505,0.158386983,-0.000821414,-0.087505187,-0.032564562,0.061901418,101.2124407,592.8125,5.627314339,0,0,23.84584805,24.99961853,0,24.99961853,1.67279081,23.84584805,22.39280701,24.99961853,24.99961853,94811.49598,95211.95888,94263.08188,215.56495,-0.770672688,2.867303571,33.1884054,9.900746223,5.841801779,3.647714272,334.5833847,25.35698847,6.893629605,0.803754777,2
0.931151505,0.156934013,0.00292688,-0.078576774,-0.029038119,0.063457994,101.5873016,590.625,5.773502692,0,0,24.31193508,24.99961853,0,24.99961853,1.21619803,24.31193508,24.02402878,24.99961853,24.99961853,94783.79106,95209.27138,94243.87713,221.5457895,-0.642901283,2.605947037,38.47526622,10.361899,5.968133025,3.673878929,448.9799121,27.79105811,7.199138003,0.810682677,2
0.931151505,0.158457405,0.000967467,-0.083109488,-0.029195349,0.064037499,102.8225806,583.5294118,26.7511682,0.0625,0.0625,24.64191902,24.99961853,0,24.99961853,0.836240002,24.64191902,24.99961853,24.99961853,24.99961853,94784.21295,95236.993,94237.60713,233.4665779,-0.553635054,2.428452473,39.27808257,10.82941217,6.291762099,3.642182474,467.1456837,30.21979945,7.994917255,0.795656843,2
0.931151505,0.160864341,-0.000850892,-0.08719522,-0.029370548,0.061245545,101.5873016,590.625,5.916079783,0,0,24.85651508,24.99961853,0,24.99961853,0.398067214,24.85651508,24.99961853,24.99961853,24.99961853,94796.25216,95239.413,94237.60713,248.6752668,-0.469425291,2.172055763,40.71537563,10.98853474,6.143028714,3.650777001,502.2779985,31.04458522,7.648992354,0.800740766,2
0.931151505,0.162352239,0.003832088,-0.086186702,-0.023323935,0.069830298,101.5335801,590.9375,6.32455532,0,0,24.86925167,24.99961853,0,24.99961853,0.273411022,24.86925167,24.99961853,24.99961853,24.99961853,94786.11375,95217.4175,94237.60713,245.1868153,-0.422442993,2.133164834,40.66882428,9.978447098,5.992394982,3.598464038,502.6696001,25.60894769,7.273876167,0.779041483,2
0.931151505,0.162142405,0.008347085,-0.079419077,-0.019779524,0.074156367,102.7707809,583.8235294,28.17356917,0.0625,0.0625,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94794.77454,95210.575,94237.60713,244.7131876,-0.485100892,2.24126612,37.4106209,9.693011943,5.985412591,3.509532277,424.4815966,24.21526948,7.23823536,0.739565919,2
0.889732653,0.161765909,0.000115366,-0.082433399,-0.022942091,0.058368237,101.8027572,589.375,5.773502692,0,0,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94843.79019,95210.575,94344.28775,198.0879876,-0.525811477,2.578243427,33.94587958,9.13162851,5.859729043,3.518499083,349.2589555,21.38838619,6.908685546,0.738947406,2
0.889732653,0.168272727,0.004416382,-0.086386609,-0.017277322,0.076029649,101.5335801,590.9375,7.071067812,0,0,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94866.57246,95255.16438,94401.948,181.8120271,-0.560640384,2.99268061,33.35906516,9.090225549,5.904778124,3.49637953,336.5641299,21.06757588,7.028595828,0.727459945,2
0.889732653,0.166550107,0.003381467,-0.092619652,-0.017591782,0.076045372,103.3369214,580.625,47.04607671,0.066666667,0.066666667,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94845.65343,95322.94663,94384.90113,204.2374444,-0.103561892,3.170220733,35.77097131,9.722190759,5.983733706,3.653586364,386.4348301,24.21696567,7.203334342,0.794155658,2
0.889732653,0.168241567,0.007414082,-0.084740187,-0.015147979,0.07822413,100.681699,595.9375,9.660917831,0.066666667,0,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94862.63595,95419.4875,94370.38737,230.3243453,0.069252254,2.922033304,44.57624054,11.63662889,6.654641721,4.029598511,715.1130531,36.96251348,9.095743941,0.993780624,2
0.889732653,0.16753362,0.002845924,-0.085173692,-0.023521596,0.069913406,100,600,9.660917831,0.066666667,0,24.85667183,24.99961853,0,24.99961853,0.280824507,24.85667183,24.94190216,24.99961853,24.99961853,94932.581,95509.01975,94413.24388,242.296868,0.067397535,2.834091364,45.97316127,10.74121799,6.183149712,3.992078502,750.9918173,32.35625282,7.891172449,0.982577233,2
0.889732653,0.165928426,0.00068302,-0.093448478,-0.026059736,0.0737296,101.7488076,589.6875,50.03332223,0.133333333,0.066666667,24.85298355,24.99961853,0,24.99961853,0.27977146,24.85298355,24.87163544,24.99961853,24.99961853,94993.70976,95494.55475,94482.576,231.0613257,-0.179880277,2.571573024,45.21848103,10.99750176,6.229397586,4.066243995,735.203439,34.11701453,8.006793482,1.011411147,2
0.889732653,0.167062927,0.003637272,-0.091557227,-0.024810881,0.076029649,99.79209979,601.25,9.91631652,0.066666667,0,24.82906349,24.99961853,0,24.99961853,0.280548959,24.82906349,24.7057724,24.99961853,24.99961853,95010.77854,95494.55475,94482.576,236.2413472,-0.263850001,2.393137428,44.84789966,10.90739523,6.194467994,4.003904866,729.0470343,33.51056056,7.904982123,0.985433009,2
0.889732653,0.164861334,0.004623943,-0.086191194,-0.024294268,0.072377423,99.94794378,600.3125,9.574271078,0.066666667,0,24.87157673,24.99961853,0,24.99961853,0.267771452,24.87157673,24.95767593,24.99961853,24.99961853,95005.47719,95494.55475,94482.576,235.1469294,-0.184465731,2.330586261,44.03405561,11.0922526,6.439634226,3.950968118,715.8469298,34.69642898,8.509801861,0.958342275,2
0.889732653,0.170653799,0.002140119,-0.091559473,-0.029186365,0.081680942,99.72299169,601.6666667,10,0.071428571,0,24.95566452,24.99961853,0,24.99961853,0.120943747,24.95566452,24.99961853,24.99961853,24.99961853,95032.96706,95494.55475,94496.1775,222.9758292,-0.373156737,2.575708888,47.91145463,11.64339203,6.622860397,4.027222167,818.8649705,38.62828194,8.994527386,0.993547937,2
0.889732653,0.170956638,0.010120899,-0.08391136,-0.025821645,0.090627324,99.63674105,602.1875,10,0.066666667,0,24.96824436,24.99961853,0,24.99961853,0.089598819,24.96824436,24.99961853,24.99961853,24.99961853,95032.03085,95905.07038,94492.62575,270.6935874,0.081523237,4.420410428,48.82759572,11.7024422,6.67918464,4.022244447,845.4231725,38.9353426,9.125992523,0.987905474,2
0.867630619,0.168133234,0.002132114,-0.092859989,-0.03867856,0.08275909,99.53343701,602.8125,9.219544457,0.066666667,0,24.96008499,24.99961853,0,24.99961853,0.094237393,24.96008499,24.99961853,24.99961853,24.99961853,95060.88877,95942.63388,94468.117,285.5047022,-0.134130055,4.184031441,85.71463998,23.19126166,10.17082253,5.646604535,5549.039225,449.9871971,40.9856344,3.355855779,2
0.864009838,0.159704445,-0.00224947,-0.089836682,-0.041194238,0.06604555,99.28295643,604.3333333,10.60660172,0.071428571,0,24.96008499,24.99961853,0,24.99961853,0.094237393,24.96008499,24.99961853,24.99961853,24.99961853,95115.36139,95938.08025,94505.23813,301.0427357,-0.172991939,3.698038606,81.31425527,21.92338744,9.434506755,5.409081572,5040.897668,429.8651886,38.32703706,3.200319718,2
0.918240683,0.173284247,0.008408216,-0.070324449,-0.036863677,0.076842753,98.91808346,606.5625,15,0.2,0,24.94050865,24.99961853,0,24.99961853,0.150911508,24.94050865,24.99961853,24.99961853,24.99961853,96073.85318,96651.14563,95428.47575,256.0745356,-0.725344899,4.260498593,45.50902305,12.59066306,6.431198827,4.125096971,1054.927427,67.32219124,8.974583725,1.238587557,2
0.918240683,0.172448827,0.005639033,-0.075782574,-0.03793284,0.076943829,98.19967267,611,15.29472365,0.214285714,0,24.92636959,24.99961853,0,24.99961853,0.164760727,24.92636959,24.99961853,24.99961853,24.99961853,96059.6547,96684.77525,95420.39475,272.7698703,-0.617115598,3.688405759,58.19090521,11.77048372,6.850220806,4.327560757,2002.083532,65.51028319,10.75278294,1.596868138,2
0.918240683,0.173910784,0.002922401,-0.077375088,-0.042294848,0.073401664,97.80947529,613.4375,15.05545305,0.2,0,24.82482906,24.99961853,0,24.99961853,0.328205373,24.82482906,24.7731781,24.99961853,24.99961853,96131.24406,96938.52013,95420.39475,287.3728331,-0.320189738,4.786629636,62.28366062,12.04576061,7.305726816,4.374910274,2143.680843,68.02921607,12.28826993,1.649987153,2
0.918240683,0.171126168,0.002040516,-0.074708918,-0.042038787,0.068478121,98.20971867,610.9375,30.98386677,0.266666667,0.066666667,24.67948708,24.99961853,0,24.99961853,0.498486768,24.67948708,24.47439194,24.99961853,24.99961853,96185.36433,96948.22963,95420.39475,316.0950381,-0.267087623,4.555633623,60.69332813,10.01881334,7.220693636,4.089293693,1747.480336,31.15908638,11.50913852,1.259379006,2
0.918240683,0.171946351,0.001842461,-0.076586692,-0.042618292,0.0694799,96.3081862,623,15,0.214285714,0,24.49650326,24.97238159,0.013480148,24.99961853,0.658433185,24.49650326,23.96888733,24.97238159,24.99961853,96218.79159,96948.22963,95420.39475,336.6473568,-0.314863187,4.382449567,61.00121576,10.0575886,6.944758947,4.074555873,1777.967368,31.61774116,10.78096996,1.242339232,2
0.918240683,0.171703924,0.003024556,-0.074450612,-0.041859096,0.071094876,98.05924413,611.875,51.76871642,0.2,0.066666667,24.284109,24.610672,0.172597008,24.99961853,0.791501934,24.284109,23.54122162,24.610672,24.99961853,96244.93012,96964.66838,95420.39475,350.657071,-0.336398757,4.241583158,59.52039405,9.525518762,6.819566111,4.11789164,1765.746753,28.30477079,10.48288236,1.264686144,2
0.918240683,0.170968686,0.002774695,-0.073251172,-0.041333499,0.068022154,96.67024705,620.6666667,10.35098339,0.071428571,0,24.06682892,24.35211182,0.266403656,24.99961853,0.898760258,24.06682892,23.16184998,24.35211182,24.99961853,96266.50006,96964.66838,95420.39475,358.1320393,-0.425206502,4.258446061,61.29860093,10.74047952,6.673836767,4.170724787,1844.569773,34.79749676,10.23746901,1.291260558,2
0.918240683,0.170959921,0.00392281,-0.074410181,-0.040511411,0.072725575,97.87928222,613,8.017837257,0,0,23.86153736,23.75240326,0.507928047,24.99961853,0.98933407,23.86153736,22.87773132,23.75240326,24.99961853,96289.54595,96964.66838,95420.39475,363.1116187,-0.529983524,4.330317791,60.85091735,10.77450857,6.570699202,4.23883403,1859.815213,35.06785438,10.04117315,1.323301809,2
0.918240683,0.173235083,0.002780557,-0.074717903,-0.04204328,0.069466423,97.90922998,612.8125,8.94427191,0,0,23.58699867,23.33240509,0.572585144,24.99961853,1.01612995,23.58699867,22.65480042,23.33240509,24.99961853,96324.77252,96964.66838,95420.39475,361.2844215,-0.749849831,4.868430264,59.25669687,9.788896577,6.240739722,4.172252424,1803.336058,29.13111852,9.1429973,1.267925441,2
0.918240683,0.146736564,0.005229629,-0.068985749,-0.041023531,0.065151585,97.77294948,613.6666667,8.345229604,0,0,23.30864075,23.02658081,0.542513695,24.99961853,0.971346839,23.30864075,22.5188446,23.02658081,23.9667511,96342.11788,96914.4575,95420.39475,330.0829935,-1.078502174,6.053370183,33.82057863,9.161927538,5.56652213,3.654364326,353.5908774,22.54087897,6.406613576,0.801794787,2
0.811782552,0.141574181,-0.000496519,-0.068799319,-0.040727041,0.047863033,99.63674105,602.1875,46.06155302,0.066666667,0.066666667,23.04901413,22.78572083,0.456071548,24.99961853,0.827834368,23.04901413,22.3406601,22.78572083,23.53946686,96398.44538,96709.49013,95462.33562,223.3718175,-1.930650171,8.106171252,24.81082848,8.468753493,4.904604215,3.487579004,186.7377009,18.9992212,4.890041601,0.72119871,2
0.811782552,0.14108044,0.002267219,-0.063406333,-0.039383848,0.044471359,98.25997953,610.625,11.25462868,0.066666667,0,22.94377724,22.78572083,0.350834656,24.34883118,0.634351979,22.94377724,22.3406601,22.78572083,23.51196289,96457.76187,96716.12888,96168.935,105.0225508,-0.169735715,3.35413034,19.42881059,8.056001656,4.468128853,3.419667123,115.2368965,16.96171095,4.015815519,0.690677723,2
0.811782552,0.138987635,0.001909104,-0.062799875,-0.038759421,0.04775971,98.46827133,609.3333333,11.49534067,0.071428571,0,22.87535793,22.78572083,0.282415352,23.96339417,0.548931329,22.87535793,22.3406601,22.78572083,23.31624985,96463.21659,96754.722,96221.73888,105.2059347,0.054557629,3.54663435,18.54964513,7.277617426,4.472990312,3.347574383,102.8084619,13.61900454,4.025219484,0.660957126,2
0.811782552,0.141176841,0.004271434,-0.06183628,-0.036760355,0.052948298,98.46153846,609.375,11.83215957,0.066666667,0,22.83044674,22.77404785,0.243469315,23.96339417,0.511999135,22.83044674,22.3406601,22.77404785,23.20533752,96455.75389,96753.38625,96221.73888,103.3922332,0.067842444,3.444846085,24.23594644,8.723396062,4.913887078,3.473942266,177.3174747,19.96289417,4.882832627,0.712525271,2
0.811782552,0.137252951,0.001435675,-0.061631881,-0.038557268,0.045109263,99.43034697,603.4375,27.20294102,0.133333333,0.066666667,22.83594444,22.76042938,0.25590477,23.96339417,0.526225546,22.83594444,22.3406601,22.76042938,23.23194504,96449.59004,96765.17038,96212.92888,105.814905,0.070094019,3.244891705,22.38312313,7.911366864,4.706711432,3.51997047,151.0281289,16.25389804,4.46263715,0.731623643,2
0.803939026,0.137785808,0.003043747,-0.061903664,-0.036356049,0.05235307,99.89594173,600.625,49.12568914,0.133333333,0.066666667,22.95053074,22.77381897,0.363682747,24.14451599,0.636185517,22.95053074,22.3406601,22.77381897,23.428936,96444.11229,96750.43588,96212.81513,106.3276549,0.004626418,2.976041035,23.11079974,8.079035392,4.712939865,3.550905619,161.4846947,16.87245014,4.484904777,0.746601307,2
0.803939026,0.140531446,0.003278293,-0.061878957,-0.03669297,0.047036453,97.46192893,615.625,11.54700538,0.066666667,0,23.02334881,23.0821991,0.256968803,24.14451599,0.649633134,23.02334881,22.3406601,23.0821991,23.58469009,96470.70496,97018.06775,96212.81513,166.6400942,0.271343282,3.698731935,26.22434825,9.279384229,5.312933564,3.562364148,209.878304,22.589481,5.709668851,0.753667899,2
0.803939026,0.136734241,0.001921291,-0.061546528,-0.037187121,0.043844685,97.34991888,616.3333333,12.17432896,0.071428571,0,23.02248806,23.0821991,0.256968803,24.14451599,0.651796538,23.02248806,22.3138237,23.0821991,23.58469009,96496.32553,97025.13775,96212.81513,181.7992225,0.137635185,3.127819356,45.61970565,10.38472343,5.900358995,3.841724762,1422.643327,31.78501926,7.393958476,0.947576778,2
0.803939026,0.136521678,0.004059977,-0.060097766,-0.0354531,0.050967201,99.32747025,604.0625,46.56536624,0.133333333,0.066666667,23.01687,23.0821991,0.256968803,24.14451599,0.658549294,23.01687,22.26829529,23.0821991,23.58469009,96514.5718,97043.90012,96212.81513,184.4667693,0.067174544,3.095098782,44.90118982,10.27111073,6.16761666,4.122200821,1436.246222,31.33650227,8.312370182,1.178619772,2
0.803939026,0.136311299,0.003152464,-0.059006142,-0.036562694,0.043936777,98.81626351,607.1875,29.09753712,0.133333333,0.066666667,23.00085396,23.0821991,0.256968803,24.14451599,0.67952007,23.00085396,22.26829529,23.0821991,23.58469009,96540.97306,97043.90012,96212.81513,178.3507965,-0.090892706,3.233500513,48.59246651,11.26748015,6.563427016,4.178766809,1518.543853,37.29170916,9.349399478,1.24572496,2
0.803939026,0.137771684,0.002084662,-0.060156166,-0.038332654,0.044496066,97.2972973,616.6666667,8.345229604,0,0,22.95061348,23.04729462,0.273235207,24.14451599,0.729077249,22.95061348,22.1950531,23.04729462,23.58469009,96586.51786,97226.73112,96215.81825,193.5026514,0.072317264,3.71928002,47.9324563,11.55276349,6.682211516,4.175583044,1505.093075,38.5114743,9.610677298,1.245915996,2
1.040331959,0.174751646,0.003599929,-0.082682721,-0.030170175,0.079392123,106.7503925,562.0588235,45.29417733,0.125,0.0625,24.30646759,24.99961853,0,24.99961853,0.985107156,24.30646759,23.10380936,24.99961853,24.99961853,97624.42337,98063.43725,96871.01775,304.0091927,-0.842310894,2.65890056,37.80428036,8.359941147,5.785358008,4.92815891,435.3329591,18.09671833,6.734294524,1.431914639,2
1.040331959,0.175885999,0.004333162,-0.080209719,-0.030165683,0.075140177,105.1546392,570.5882353,11.18033989,0.0625,0,24.49765388,24.99961853,0,24.99961853,0.911712422,24.49765388,24.76499557,24.99961853,24.99961853,97594.2944,98048.05975,96871.01775,289.8956585,-0.750720463,2.677943219,39.14830849,8.914606563,6.259278784,4.968627719,467.643205,20.71344408,7.87348289,1.454573489,2
1.040331959,0.160478672,0.014710458,-0.073496002,-0.028975228,0.076777614,106.7503925,562.0588235,28.0624304,0.125,0.0625,24.72796707,24.99961853,0,24.99961853,0.691682775,24.72796707,24.99961853,24.99961853,24.99961853,97577.56974,97981.64888,96871.01775,274.8322599,-0.830703601,2.812852855,33.4113025,9.389582121,6.141813497,5.294011936,338.171241,23.10696505,7.594103262,1.650347153,2
0.814576753,0.147189848,-0.002243761,-0.078646404,-0.038054132,0.05514727,107.7085533,557.0588235,47.3682383,0.125,0.0625,24.94980282,24.99961853,0,24.99961853,0.234484651,24.94980282,24.99961853,24.99961853,24.99961853,97618.14805,97981.64888,96872.82275,241.5054255,-1.062778217,3.796422314,29.1002661,9.503294667,6.0318739,5.358714487,254.6832577,23.71777253,7.315098322,1.691658474,2
0.814576753,0.148008429,0.004897874,-0.069614669,-0.035125163,0.062083356,105.6447437,567.9411765,10.30776406,0.0625,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97681.20175,97981.64888,97232.51725,151.1780646,-0.719826952,3.199368842,29.12848793,10.54061313,6.213065411,5.288825918,255.3979704,29.1010387,7.761794647,1.647975806,2
0.811647784,0.146681695,0.002414095,-0.069221594,-0.038418007,0.056315264,105.7542768,567.3529412,9.601432185,0.0625,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97705.79912,98008.17913,97321.3295,134.4618531,-0.923836622,3.514636375,28.61972568,10.29483012,6.308160532,5.249501206,246.8818295,27.76203301,8.004886011,1.623378289,2
0.811647784,0.144635583,0.001293993,-0.069875221,-0.039806123,0.056822892,106.5830721,562.9411765,27.83882181,0.125,0.0625,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97706.93809,97943.467,97321.3295,131.4033394,-1.064731405,3.646074164,25.91263054,9.457105525,6.137906623,5.203570911,202.0450639,23.23752955,7.563981353,1.595306789,2
0.811647784,0.145464913,0.002294798,-0.069686545,-0.03866059,0.059587892,106.918239,561.1764706,42.24186312,0.125,0.0625,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97701.97738,97937.55488,97321.3295,127.2364715,-1.18192385,3.843242645,26.61745,9.765215533,5.85284918,4.085235625,216.6301105,25.54127013,6.90963285,1.004120491,2
0.811647784,0.148174806,0.003149275,-0.067164128,-0.039693816,0.057838148,103.7639878,578.2352941,10.38327983,0.0625,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97700.05587,97939.09787,97328.8095,125.0998141,-1.232135816,4.020384131,25.83646186,9.808035667,5.71152659,4.024143831,205.1012607,25.96622281,6.587772785,0.980513236,2
0.811647784,0.14592371,0.000786478,-0.067620095,-0.038885205,0.054053399,103.8167939,577.9411765,26.07081702,0.0625,0.0625,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97699.71869,97936.0805,97321.725,126.5867223,-1.161239173,3.836506705,19.61248714,7.937214166,4.894147115,3.941202889,122.7251432,17.25546134,4.849366745,0.946815729,2
0.841566391,0.14668472,0.00140126,-0.067316866,-0.039693816,0.053943338,102.5093433,585.3125,8.366600265,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97687.25989,97950.0285,97187.91238,162.5014379,-1.392172609,4.750999753,18.60798118,7.508133512,4.946424046,3.740272657,111.6457439,15.45887911,4.956691093,0.858190026,2
0.841566391,0.147578816,0.002703798,-0.067218036,-0.039693816,0.057914517,102.4,585.9375,8.366600265,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97691.23296,98009.0295,97191.04113,176.319656,-1.084389536,4.41027723,25.6206855,7.325664685,4.88572859,3.513990262,211.0888242,15.31339662,4.862964926,0.776750303,2
0.841566391,0.150248388,0.003797269,-0.067188836,-0.039105326,0.057914517,102.6156942,584.7058824,8.196798155,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97694.33076,98015.4145,97191.04113,176.4017369,-1.119603307,4.415767443,32.96621652,7.117831302,5.251581741,3.951098117,536.2539614,20.57022223,6.127336401,1.08468745,2
0.841566391,0.146963231,0.002484781,-0.066939514,-0.040044214,0.056146803,102.7287319,584.0625,8.465616733,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97705.52191,97991.21538,97192.50738,179.3637551,-1.154136313,4.45726521,33.92755358,8.13951878,5.607150124,3.973619576,570.2042391,24.3299466,6.94567876,1.116844468,2
0.841566391,0.147071678,0.002303346,-0.06764031,-0.039824092,0.05470478,102.7287319,584.0625,8.062257748,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97711.81309,97991.81788,97192.50738,180.9090953,-1.190924882,4.448073642,34.23262874,8.31870613,5.792983018,3.911202814,582.909199,25.40314654,7.413650548,1.096181434,2
0.841566391,0.146951761,0.003083256,-0.067188836,-0.03867856,0.057510211,104.6690611,573.2352941,46.9041576,0.0625,0.0625,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97714.62388,98055.39888,97192.50738,182.5633304,-1.168786095,4.471466505,34.33430078,8.097779129,5.974782308,3.798205516,575.1943576,22.89156168,7.778081418,0.983016155,2
0.841566391,0.149550102,0.003561922,-0.067341573,-0.039779169,0.055162993,102.7707809,583.8235294,7.806247498,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97720.3384,98055.39888,97195.46363,184.974327,-1.139895803,4.444708018,37.95401343,9.716482098,6.679274812,4.03427841,641.5177192,29.71271404,9.518034854,1.076623322,2
0.841566391,0.146776632,0.002159899,-0.067341573,-0.040282305,0.05439032,103.0042918,582.5,6.055300708,0,0,24.99961853,24.99961853,0,24.99961853,3.55E-15,24.99961853,24.99961853,24.99961853,24.99961853,97727.9308,98060.94138,97195.46363,188.8341479,-1.093591584,4.466309841,38.19243108,9.807402399,6.823723564,4.025872031,651.8978293,30.41018129,9.91197256,1.071188129,2
